t,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,gps_t,gps_px,gps_py,gps_pz,gps_vx,gps_vy,gps_vz,gps_valid,baro_alt,baro_valid
48.392500,0.196472,-0.094428,0.069204,-1.816709,0.568716,-8.896316,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.395000,-0.034416,0.110627,0.053501,1.144551,-0.408680,-12.598478,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.397500,-0.038129,0.161544,-0.157368,-0.249838,0.946902,-11.184019,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.400000,-0.019524,-0.055835,-0.040697,-0.765989,-1.106504,-9.445854,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.402500,-0.051607,0.107285,-0.056227,-0.729167,-0.154358,-10.227803,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.8288,1
48.405000,-0.081700,0.056326,-0.000217,-1.341919,-2.736571,-6.715678,48.202500,-0.4271,-23.1233,-109.7603,-0.236712,-3.352634,0.664495,1,0.0000,0
48.407500,0.075279,0.027115,-0.172423,0.255960,1.364512,-9.432900,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.410000,-0.104626,-0.069423,0.012504,-0.036025,2.647851,-11.875073,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.412500,0.033957,0.011385,-0.254206,0.001711,0.114037,-9.649786,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.415000,0.122535,-0.033814,-0.043294,-4.294859,-0.581776,-9.564223,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.417500,-0.000318,-0.091442,0.073661,1.731155,-1.357407,-8.413094,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.420000,-0.044885,-0.037173,0.208488,2.002791,-2.352583,-8.509671,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.422500,-0.123605,-0.061667,0.067058,2.390442,-1.786440,-10.624742,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.1628,1
48.425000,-0.005217,0.040353,-0.161506,-1.343613,-3.237152,-10.167117,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.427500,-0.217196,-0.035619,-0.054506,0.815227,-0.240010,-9.750110,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.430000,0.070138,0.095426,-0.076281,2.067847,0.887028,-14.295746,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.432500,0.172106,-0.154459,-0.026457,1.941104,-1.122665,-10.228770,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.435000,-0.033616,-0.038422,0.107697,2.210198,1.289512,-5.713918,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.437500,-0.118973,0.084471,0.165805,0.954840,0.444774,-10.468233,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.440000,0.055409,0.070670,0.009659,-0.803462,-0.660484,-11.541155,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.442500,-0.239360,-0.009928,-0.137114,-1.066757,2.769873,-8.598649,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.4584,1
48.445000,0.033785,0.012301,-0.026276,4.369967,0.701944,-8.253026,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.447500,-0.038939,-0.218070,-0.008779,2.579601,0.469731,-7.317260,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.450000,-0.139596,-0.139704,0.090693,-0.338491,-2.006344,-6.582976,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.452500,-0.049616,0.044497,0.182336,1.397373,-2.627463,-10.161590,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.455000,-0.030429,0.091724,0.022801,-1.032740,-2.620094,-9.888760,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.457500,-0.070362,0.014415,-0.041749,3.436578,0.666354,-4.431594,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.460000,0.033307,-0.134929,-0.026402,1.756481,0.410684,-11.156875,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.462500,0.012436,-0.137909,-0.154999,-2.849452,3.801726,-9.557278,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.4804,1
48.465000,0.113965,-0.116171,-0.145136,1.867538,1.587698,-10.627874,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.467500,0.125845,0.079171,-0.066903,1.568665,0.684644,-9.736220,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.470000,-0.006393,0.109806,0.046355,-0.891680,-0.368251,-10.701940,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.472500,0.145855,0.129689,-0.050006,-0.988543,2.291036,-11.548481,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.475000,-0.023525,0.062984,0.115421,1.323705,1.201326,-10.804271,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.477500,-0.071302,-0.156201,0.013861,0.984424,-5.723473,-9.951153,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.480000,0.004844,0.021702,0.141819,1.419849,-0.871048,-10.206579,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.482500,0.065580,0.024473,-0.030002,1.630236,2.372986,-10.717892,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,108.9955,1
48.485000,-0.056331,0.109476,-0.070593,-2.016845,1.878603,-8.936848,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.487500,0.088469,0.156976,-0.296731,-2.243114,-2.212589,-9.574248,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.490000,-0.106687,0.047601,-0.011861,-0.524715,-0.040781,-9.691935,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.492500,0.098175,0.146024,-0.187665,3.625517,0.225886,-10.442096,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.495000,0.132569,0.051487,-0.008034,0.124449,0.722210,-7.632417,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.497500,0.058607,0.024889,-0.152353,1.018715,-1.734254,-9.493940,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.500000,0.141260,0.045667,0.083271,-0.805339,5.170562,-9.260532,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.502500,-0.050839,-0.115949,-0.007624,2.714718,2.964078,-12.618662,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.7410,1
48.505000,-0.118918,0.039746,0.028179,1.144920,-3.596788,-13.236123,48.302500,-1.0065,-23.0977,-108.4767,-0.283198,-3.389318,0.652035,1,0.0000,0
48.507500,0.068466,-0.235587,0.082440,3.524158,0.602929,-13.902355,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.510000,-0.068997,0.089059,0.157491,0.967696,-1.603903,-10.217677,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.512500,-0.083685,0.117233,0.062784,4.538537,0.893980,-9.319369,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.515000,0.070438,-0.063190,0.104663,-2.953276,-0.309774,-9.957199,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.517500,0.098197,-0.101453,-0.056392,-2.258713,0.769257,-9.177036,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.520000,-0.091954,0.105627,0.133028,-0.884794,0.195754,-10.244712,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.522500,-0.054219,0.083423,-0.003936,-1.087855,1.984781,-12.008972,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.9213,1
48.525000,0.080690,0.091021,0.127283,-3.052938,-0.911304,-14.545955,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.527500,0.099678,0.058263,-0.078204,1.313785,-3.084963,-9.549545,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.530000,-0.138374,-0.128326,-0.025681,3.797416,-2.254713,-8.601899,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.532500,-0.202656,-0.040643,0.047062,2.262665,-4.157723,-10.009283,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.535000,-0.174134,0.067160,0.116737,0.538645,-4.050779,-9.393392,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.537500,-0.071780,0.034665,0.146710,-2.136352,1.825128,-11.775749,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.540000,0.175204,0.054550,0.027264,-1.566178,0.524616,-12.413721,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.542500,-0.210061,-0.079670,0.069726,-1.664233,-0.283856,-10.537824,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,108.6470,1
48.545000,-0.019419,-0.065070,0.037620,0.288249,-3.270977,-8.051705,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.547500,-0.087760,-0.072602,-0.004061,-0.306956,-2.915902,-13.437759,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.550000,-0.054937,0.119138,0.248804,-0.858904,-2.039123,-6.974490,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.552500,0.138738,-0.170482,0.110082,-0.934812,2.263319,-8.025839,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.555000,-0.022615,0.030831,0.039133,0.025717,0.631182,-11.927059,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.557500,0.087647,-0.067753,0.065881,4.028044,-1.436814,-9.675716,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.560000,0.147288,-0.091620,-0.004661,-0.343804,1.443771,-10.192218,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.562500,-0.071357,-0.015354,0.008828,-0.272069,1.534832,-11.539524,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.2655,1
48.565000,0.189480,0.084458,-0.007169,0.375568,0.093010,-10.331765,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.567500,0.058793,0.105852,-0.078668,0.092447,-0.509249,-10.858520,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.570000,0.131784,0.157384,0.099176,-2.118696,-0.205962,-9.183906,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.572500,0.005676,-0.110507,-0.117612,0.422600,1.814314,-5.585766,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.575000,-0.146790,-0.023001,0.007013,0.623403,0.943202,-10.012255,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.577500,0.002334,-0.099020,-0.151460,-3.495973,-0.645705,-9.684611,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.580000,-0.133196,0.028661,0.024390,-0.435274,-2.694677,-9.563833,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.582500,-0.003794,0.135085,0.022500,1.465662,0.846995,-11.621335,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.0685,1
48.585000,-0.061863,-0.019556,-0.009803,-0.609307,-4.409245,-9.571758,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.587500,-0.003498,0.113977,-0.096501,1.272611,0.092687,-4.361798,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.590000,-0.039044,0.063687,0.059356,0.147274,1.890395,-10.709501,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.592500,-0.069645,-0.102122,-0.060178,5.329454,-0.399032,-12.814042,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.595000,-0.007855,0.038687,0.070239,2.159255,-3.003582,-11.022128,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.597500,-0.165236,0.223578,0.039455,1.356748,-0.845086,-6.870072,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.600000,0.078541,0.064412,0.057025,2.803239,-0.774296,-6.254805,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.602500,-0.014267,-0.147276,0.103029,-0.835369,-0.367160,-9.406343,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,108.7826,1
48.605000,-0.051997,0.040102,-0.039017,1.091885,0.034607,-12.289655,48.402500,0.5379,-22.8086,-111.0984,-0.041020,-3.496462,0.897881,1,0.0000,0
48.607500,-0.026805,-0.001194,-0.065145,-1.553828,2.054355,-8.719473,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.610000,0.040848,-0.004150,0.191769,-0.448374,-0.042132,-11.956987,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.612500,-0.153385,0.079940,0.148919,1.597059,2.453516,-8.779156,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.615000,-0.046357,0.049041,-0.009953,-0.030872,-3.199394,-9.383738,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.617500,0.080570,0.111633,-0.141947,-1.297704,0.693410,-10.650175,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.620000,0.073261,0.119519,0.060763,-1.497763,1.125704,-9.725548,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.622500,-0.002237,-0.071282,0.026198,0.816848,-1.427830,-10.383708,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.7777,1
48.625000,-0.010510,-0.015951,-0.007981,-0.352604,-1.954126,-8.880258,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.627500,-0.200594,0.163357,0.025973,-0.357553,-0.653604,-12.395687,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.630000,-0.013968,0.017752,-0.007785,4.146990,-0.892844,-12.340435,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.632500,0.016631,0.027060,-0.146215,-1.426914,1.563941,-9.078452,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.635000,-0.098651,0.019949,0.017972,2.562476,-0.438075,-8.196780,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.637500,-0.038664,0.019629,0.034038,5.125047,1.531375,-5.404582,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.640000,0.120221,-0.060761,0.277355,2.833739,4.506991,-11.004792,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.642500,-0.055885,-0.165095,0.018100,2.083285,0.382191,-13.429948,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.2432,1
48.645000,0.086309,-0.076606,0.056997,-2.173106,0.929541,-12.247886,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.647500,0.020120,0.158537,0.072146,-0.546861,-0.162828,-11.296060,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.650000,-0.123650,-0.008589,0.097837,1.638609,-1.048572,-9.048969,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.652500,-0.145368,-0.170312,0.022229,1.575295,-1.849960,-13.358775,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.655000,-0.010657,0.076894,0.056535,-0.143868,-0.926633,-8.297464,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.657500,0.108639,0.041316,0.043848,0.841228,-0.755783,-9.304081,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.660000,0.053805,0.253613,-0.090416,-0.092545,2.940353,-10.223856,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.662500,0.123767,-0.180913,-0.002516,0.706201,-3.175358,-9.456186,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,108.7091,1
48.665000,0.064505,0.211497,0.027822,-1.596151,0.522117,-8.839888,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.667500,-0.084477,-0.153033,-0.030144,-0.274712,-1.322178,-7.913359,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.670000,0.163440,0.054940,-0.148389,0.389993,0.486103,-9.682074,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.672500,-0.032887,-0.157766,-0.136686,-2.522183,-3.799948,-8.797707,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.675000,-0.189163,-0.029481,-0.090737,1.971117,-4.433234,-10.275998,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.677500,0.132650,-0.040334,-0.080597,-1.447856,-2.083402,-11.535674,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.680000,-0.084571,0.134218,0.094293,-2.032134,-4.964104,-11.654925,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.682500,0.153210,0.023224,-0.058685,1.302777,2.218737,-7.881233,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.6297,1
48.685000,-0.037597,-0.076452,-0.111698,3.312520,0.505198,-7.584977,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.687500,0.031042,-0.117712,-0.149691,2.111804,-0.245866,-9.025733,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.690000,0.111808,0.012910,-0.051155,1.723496,-1.388705,-11.044892,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.692500,-0.114365,-0.030181,0.099088,1.801207,1.508015,-10.525268,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.695000,0.001594,-0.003704,-0.083718,1.090815,-1.842882,-10.551873,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.697500,0.012917,-0.146534,0.068917,-4.385761,-1.569951,-9.633498,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.700000,-0.094683,0.051479,-0.133595,2.018854,0.496420,-9.533091,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.702500,-0.020996,0.175272,0.242203,1.148469,-1.353324,-7.470204,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.2465,1
48.705000,-0.090104,-0.045652,-0.069321,-0.388657,4.218366,-6.894611,48.502500,-2.0580,-23.9690,-107.7109,-0.133113,-3.275508,0.702501,1,0.0000,0
48.707500,-0.063730,0.087711,0.016845,-2.334666,-3.031898,-12.118305,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.710000,-0.018580,0.018644,0.042084,3.785913,0.495050,-5.793931,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.712500,-0.020279,0.035693,-0.096533,0.294865,1.616857,-10.017840,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.715000,0.123767,-0.103816,-0.047304,1.158732,1.497831,-7.981221,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.717500,0.013789,-0.072055,0.088432,2.189346,-1.760494,-10.942054,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.720000,0.029870,-0.131179,-0.021651,1.176765,-1.453755,-10.260842,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.722500,-0.083029,-0.008698,0.051985,-0.621072,-0.065960,-4.678129,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,108.7700,1
48.725000,0.164043,-0.073217,-0.033225,0.876418,3.366336,-12.186207,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.727500,-0.118839,0.003286,0.174898,2.506037,-1.830504,-12.262293,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.730000,0.129736,0.144781,-0.008819,-0.457235,0.014565,-11.596914,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.732500,0.145641,0.065570,0.039397,-6.283998,-1.719639,-9.314812,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.735000,0.143600,-0.115288,-0.018742,0.578532,0.951816,-9.587202,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.737500,-0.019346,0.083197,-0.014825,-1.301559,-0.657921,-11.151246,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.740000,-0.006848,0.174688,-0.010586,0.500408,1.104308,-8.334993,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.742500,-0.017842,-0.076549,0.225075,-0.168131,-1.442328,-13.101781,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.3075,1
48.745000,-0.040796,0.014286,0.145264,-1.626970,2.953240,-11.788866,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.747500,-0.036644,0.173545,-0.021233,1.419153,0.793971,-8.924147,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.750000,0.080915,0.016406,0.008209,5.581458,-1.346500,-11.171855,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.752500,0.113834,-0.082742,-0.008170,1.807814,-2.461351,-14.076180,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.755000,0.076334,-0.102649,-0.058678,0.381444,-1.173511,-8.880505,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.757500,-0.016440,-0.092716,0.020578,0.000647,-2.294107,-11.010345,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.760000,0.003847,0.055636,-0.094960,-0.139320,-2.337888,-8.319871,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.762500,-0.266453,0.079955,0.031371,-0.879877,-0.165208,-11.400622,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,110.0807,1
48.765000,-0.005808,0.005143,0.119719,-1.784182,1.923241,-11.133282,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.767500,-0.034135,-0.067968,0.023321,2.821283,-1.421717,-10.586790,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.770000,0.046694,0.197746,0.171063,-0.391290,-1.208261,-6.421205,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.772500,0.259050,0.187418,0.107816,1.692815,-1.333095,-9.838535,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.775000,-0.140713,-0.164520,-0.022044,0.719419,1.445001,-8.656865,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.777500,0.091662,0.093699,-0.138550,0.368498,0.769268,-8.330840,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.780000,-0.052845,-0.035049,0.004269,-4.180801,-1.350927,-10.165372,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.782500,0.009569,-0.056759,0.046563,-4.708435,-3.506632,-12.590880,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,108.5842,1
48.785000,-0.003526,-0.098618,-0.061959,-5.523964,-1.490178,-9.348840,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.787500,0.292091,-0.001131,-0.111023,1.460437,2.572691,-10.319574,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.790000,0.016347,0.126688,0.074881,-2.581744,2.941152,-9.935546,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.792500,0.012626,0.068493,0.108627,-1.020358,1.174826,-12.607081,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.795000,0.043376,-0.014105,0.124860,1.471646,3.668050,-8.285947,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.797500,-0.061909,-0.209615,-0.085165,-1.105827,3.128920,-8.494595,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.800000,-0.101964,0.099588,-0.008620,1.130892,1.379535,-5.293269,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.802500,-0.098974,0.136841,0.086081,-2.927491,3.095482,-10.401723,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,109.9660,1
48.805000,-0.050993,-0.058307,0.192312,0.464632,1.429006,-11.387898,48.602500,-2.9882,-26.5827,-109.4705,-0.333076,-3.377420,0.787385,1,0.0000,0
48.807500,0.038602,-0.022302,-0.083641,-2.914555,-1.700067,-12.110190,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
48.810000,0.017239,-0.128609,-0.010987,0.249790,0.951802,-11.640821,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
