t,sensor,innov_0,innov_1,innov_2,innov_3,innov_4,innov_5,nis,dim,accepted
24.860000,MAG,-0.40672276,0.23341718,-0.68648312,0.00000000,0.00000000,0.00000000,1.059855,3,1
24.860000,BARO,-0.09534194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.034986,1,1
24.880000,MAG,0.29991503,-0.12660088,-0.22161085,0.00000000,0.00000000,0.00000000,0.228453,3,1
24.880000,BARO,0.17547322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.118581,1,1
24.900000,GPS,-0.76874012,2.28908516,-0.52403003,0.30631412,0.01562098,-0.20513838,6.350762,6,1
24.900000,MAG,-1.57823282,-1.01328051,-0.19841826,0.00000000,0.00000000,0.00000000,5.136191,3,1
24.900000,BARO,-0.26897018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.277835,1,1
24.920000,MAG,0.67813827,0.02369174,1.09876383,0.00000000,0.00000000,0.00000000,2.517313,3,1
24.920000,BARO,0.92634921,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.298114,1,1
24.940000,MAG,1.54596791,-0.54872173,0.74149692,0.00000000,0.00000000,0.00000000,4.800395,3,1
24.940000,BARO,-0.95433151,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.502890,1,1
24.960000,MAG,1.51488272,-0.02000132,0.51184263,0.00000000,0.00000000,0.00000000,3.749736,3,1
24.960000,BARO,-0.22190269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.189514,1,1
24.980000,MAG,0.86618962,-0.49524627,0.67716312,0.00000000,0.00000000,0.00000000,2.198042,3,1
24.980000,BARO,-0.11469813,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.050663,1,1
25.000000,GPS,-0.30834906,0.37717265,-1.89864950,-0.49785291,0.20588443,-0.23437244,11.468189,6,1
25.000000,MAG,1.38575012,-1.21816731,0.07103986,0.00000000,0.00000000,0.00000000,4.967976,3,1
25.000000,BARO,0.40524448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.630682,1,1
25.020000,MAG,0.31584037,-0.33513303,-1.69235000,0.00000000,0.00000000,0.00000000,4.654275,3,1
25.020000,BARO,0.24028635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.221907,1,1
25.040000,MAG,-0.21895133,-1.78994024,-0.63253583,0.00000000,0.00000000,0.00000000,5.316211,3,1
25.040000,BARO,-0.41828093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.672916,1,1
25.060000,MAG,0.67230424,0.48368931,0.09193848,0.00000000,0.00000000,0.00000000,1.013205,3,1
25.060000,BARO,0.55885394,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.202013,1,1
25.080000,MAG,1.95023191,-0.16968712,1.14870419,0.00000000,0.00000000,0.00000000,7.667103,3,1
25.080000,BARO,0.04009073,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.006190,1,1
25.100000,GPS,1.38696373,0.43240071,1.79043698,-0.18140023,-0.20632654,0.18316255,5.404701,6,1
25.100000,MAG,-0.23549028,-0.14974427,-0.34420910,0.00000000,0.00000000,0.00000000,0.290094,3,1
25.100000,BARO,-0.14128923,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.076663,1,1
25.120000,MAG,0.94304493,-1.87379632,1.37941377,0.00000000,0.00000000,0.00000000,9.655996,3,1
25.120000,BARO,0.17422549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.116662,1,1
25.140000,MAG,0.33148311,-1.90933729,-0.48809817,0.00000000,0.00000000,0.00000000,5.827763,3,1
25.140000,BARO,0.07935776,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.024221,1,1
25.160000,MAG,0.13151530,0.44418994,0.16717342,0.00000000,0.00000000,0.00000000,0.353672,3,1
25.160000,BARO,0.72104029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.000885,1,1
25.180000,MAG,0.71431810,0.58044657,0.42110225,0.00000000,0.00000000,0.00000000,1.498786,3,1
25.180000,BARO,-0.22719926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.198784,1,1
25.200000,GPS,0.06724599,-2.52096735,-0.75348520,-0.38043090,0.12310519,0.02618632,7.405190,6,1
25.200000,MAG,-0.24639313,-1.26403989,-0.53786050,0.00000000,0.00000000,0.00000000,2.808771,3,1
25.200000,BARO,0.27808918,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.296979,1,1
25.220000,MAG,0.37896223,-0.00969256,-0.85277648,0.00000000,0.00000000,0.00000000,1.318473,3,1
25.220000,BARO,0.62907375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.520886,1,1
25.240000,MAG,0.92438093,-1.35723245,-1.15541238,0.00000000,0.00000000,0.00000000,5.868596,3,1
25.240000,BARO,-0.60150287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.391488,1,1
25.260000,MAG,-1.54101969,0.60020674,0.38038543,0.00000000,0.00000000,0.00000000,4.198757,3,1
25.260000,BARO,-0.41656795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.667825,1,1
25.280000,MAG,-1.12421037,-0.88152392,-0.19490356,0.00000000,0.00000000,0.00000000,3.038738,3,1
25.280000,BARO,0.64219089,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.588124,1,1
25.300000,GPS,-0.27357256,0.43727661,-0.32851887,0.15509111,-0.18782390,-0.41642146,6.993096,6,1
25.300000,MAG,1.35038028,1.12950017,2.12120547,0.00000000,0.00000000,0.00000000,11.216133,3,1
25.300000,BARO,0.13898627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.074182,1,1
25.320000,MAG,-0.36610306,-0.61444132,-0.18779591,0.00000000,0.00000000,0.00000000,0.791849,3,1
25.320000,BARO,0.07989166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.024530,1,1
25.340000,MAG,0.14315352,-0.17516763,0.32658099,0.00000000,0.00000000,0.00000000,0.245585,3,1
25.340000,BARO,-0.39592931,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.602887,1,1
25.360000,MAG,-0.49475990,0.02568617,0.47178116,0.00000000,0.00000000,0.00000000,0.694456,3,1
25.360000,BARO,-0.17195004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.113787,1,1
25.380000,MAG,1.20286104,0.68033466,0.08680143,0.00000000,0.00000000,0.00000000,2.802127,3,1
25.380000,BARO,-0.11678624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.052521,1,1
25.400000,GPS,0.54836701,0.73248565,1.27553206,-0.20550580,-0.04656556,-0.13301829,2.965099,6,1
25.400000,MAG,0.91819017,-1.49714624,-0.48982210,0.00000000,0.00000000,0.00000000,4.810455,3,1
25.400000,BARO,-0.83518499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.678624,1,1
25.420000,MAG,2.28707413,-2.15471600,0.40987542,0.00000000,0.00000000,0.00000000,14.859686,3,1
25.420000,BARO,0.26757026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.275143,1,1
25.440000,MAG,0.16173347,-1.80708588,0.70598388,0.00000000,0.00000000,0.00000000,5.742501,3,1
25.440000,BARO,0.59598260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.366028,1,1
25.460000,MAG,0.23886200,-1.24771464,2.42970075,0.00000000,0.00000000,0.00000000,11.741677,3,1
25.460000,BARO,-0.05645392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.012265,1,1
25.480000,MAG,0.56985847,-0.07247582,1.29169318,0.00000000,0.00000000,0.00000000,3.079638,3,1
25.480000,BARO,0.71647168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.976702,1,1
25.500000,GPS,0.16997549,2.57331114,-1.24104418,-0.08871176,-0.07895010,-0.10276137,4.332021,6,1
25.500000,MAG,0.70187675,-0.79242492,1.13983149,0.00000000,0.00000000,0.00000000,3.750899,3,1
25.500000,BARO,0.18519054,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.131696,1,1
25.520000,MAG,1.03472093,-0.06705451,0.61846129,0.00000000,0.00000000,0.00000000,2.173445,3,1
25.520000,BARO,-0.38105703,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.558021,1,1
25.540000,MAG,1.35103324,0.03971490,1.70918572,0.00000000,0.00000000,0.00000000,7.219538,3,1
25.540000,BARO,0.78794386,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.387653,1,1
25.560000,MAG,0.32778037,0.79337360,0.85119416,0.00000000,0.00000000,0.00000000,2.150722,3,1
25.560000,BARO,-0.23983209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.221351,1,1
25.580000,MAG,0.35789129,-0.09849127,1.23474025,0.00000000,0.00000000,0.00000000,2.573036,3,1
25.580000,BARO,0.05236927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.010560,1,1
25.600000,GPS,-1.26102345,0.19357900,0.89709246,0.06875090,-0.10399460,-0.06622053,1.657633,6,1
25.600000,MAG,0.94300512,-2.35672177,0.49107418,0.00000000,0.00000000,0.00000000,9.964334,3,1
25.600000,BARO,0.11448977,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.050335,1,1
25.620000,MAG,1.54726953,0.18654854,0.29564020,0.00000000,0.00000000,0.00000000,3.669397,3,1
25.620000,BARO,-0.18304734,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.128764,1,1
25.640000,MAG,1.04764562,-1.21120254,0.79047478,0.00000000,0.00000000,0.00000000,4.861582,3,1
25.640000,BARO,-0.21170126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.172356,1,1
25.660000,MAG,0.30214214,-1.68557539,0.17002250,0.00000000,0.00000000,0.00000000,4.409282,3,1
25.660000,BARO,0.51121060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.005690,1,1
25.680000,MAG,0.88860165,0.01036036,0.05287952,0.00000000,0.00000000,0.00000000,1.164114,3,1
25.680000,BARO,-0.16217159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.101269,1,1
25.700000,GPS,-2.15736569,-0.50250157,2.32153128,-0.09368198,0.07767802,-0.37506515,9.343305,6,1
25.700000,MAG,0.97763223,-1.42316063,0.71653355,0.00000000,0.00000000,0.00000000,5.294959,3,1
25.700000,BARO,-0.51163692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.005191,1,1
25.720000,MAG,0.49208839,-0.97767715,-0.05318085,0.00000000,0.00000000,0.00000000,1.765706,3,1
25.720000,BARO,-0.00583697,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000131,1,1
25.740000,MAG,0.43443978,-0.54027905,0.67021209,0.00000000,0.00000000,0.00000000,1.443319,3,1
25.740000,BARO,-0.27483012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.290468,1,1
25.760000,MAG,0.74131903,-0.41588653,0.99192455,0.00000000,0.00000000,0.00000000,2.643304,3,1
25.760000,BARO,0.73076598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.054999,1,1
25.780000,MAG,-1.08484794,0.49224624,-0.74656791,0.00000000,0.00000000,0.00000000,3.016650,3,1
25.780000,BARO,-0.37811416,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.550509,1,1
25.800000,GPS,-3.70344981,1.09446398,-2.84589001,0.11820073,-0.03877890,-0.22411063,11.860435,6,1
25.800000,MAG,0.68605649,-0.62167174,-0.03025279,0.00000000,0.00000000,0.00000000,1.257117,3,1
25.800000,BARO,0.52203315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.046431,1,1
25.820000,MAG,-0.00934112,-0.75819247,0.48882477,0.00000000,0.00000000,0.00000000,1.240703,3,1
25.820000,BARO,-0.58001220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.292778,1,1
25.840000,MAG,0.22797137,-1.18228383,-0.35945334,0.00000000,0.00000000,0.00000000,2.299852,3,1
25.840000,BARO,0.16787587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.108377,1,1
25.860000,MAG,0.52995600,-0.79848765,0.70876518,0.00000000,0.00000000,0.00000000,2.194481,3,1
25.860000,BARO,0.04730842,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.008612,1,1
25.880000,MAG,2.83102448,0.25849530,0.99626758,0.00000000,0.00000000,0.00000000,13.495910,3,1
25.880000,BARO,0.59254586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.351925,1,1
25.900000,GPS,0.21898418,2.47009477,-0.82068691,-0.34436202,0.03688086,-0.06829907,6.369024,6,1
25.900000,MAG,1.12478042,-0.62510458,1.66670603,0.00000000,0.00000000,0.00000000,6.882797,3,1
25.900000,BARO,0.47402998,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.862833,1,1
25.920000,MAG,0.14885875,-0.19370714,0.68728613,0.00000000,0.00000000,0.00000000,0.829703,3,1
25.920000,BARO,0.04377383,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.007363,1,1
25.940000,MAG,-0.07283015,-0.49086296,0.02671982,0.00000000,0.00000000,0.00000000,0.362776,3,1
25.940000,BARO,-0.69099345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.836147,1,1
25.960000,MAG,0.55697161,0.58531820,-0.91464095,0.00000000,0.00000000,0.00000000,2.249984,3,1
25.960000,BARO,0.33297744,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.426653,1,1
25.980000,MAG,-0.00416604,-0.47800282,1.59996209,0.00000000,0.00000000,0.00000000,4.328153,3,1
25.980000,BARO,-0.28252059,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.307333,1,1
26.000000,GPS,0.71903957,-0.16983049,-0.48850594,-0.47920314,-0.29475560,-0.18395561,10.592093,6,1
26.000000,MAG,-0.16313966,-0.57743932,-0.76344492,0.00000000,0.00000000,0.00000000,1.387637,3,1
26.000000,BARO,0.70119209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.887902,1,1
26.020000,MAG,1.20967182,-1.26914270,0.27513725,0.00000000,0.00000000,0.00000000,4.699012,3,1
26.020000,BARO,0.04852347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.009048,1,1
26.040000,MAG,1.12924779,-0.93835917,0.12353636,0.00000000,0.00000000,0.00000000,3.228319,3,1
26.040000,BARO,-0.22390356,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.192784,1,1
26.060000,MAG,0.68342257,-0.66349720,0.15083349,0.00000000,0.00000000,0.00000000,1.393480,3,1
26.060000,BARO,-0.25882702,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.257783,1,1
26.080000,MAG,0.24959595,0.05503918,0.50573968,0.00000000,0.00000000,0.00000000,0.494338,3,1
26.080000,BARO,-0.60810193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.423808,1,1
26.100000,GPS,1.54159904,-1.42916978,-3.12357451,-0.29394565,-0.32175902,-0.46342911,18.524656,6,1
26.100000,MAG,0.25861587,-0.74591337,-0.79633232,0.00000000,0.00000000,0.00000000,1.826199,3,1
26.100000,BARO,-0.03903104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.005849,1,1
26.120000,MAG,-0.06219968,-1.71850247,1.16063225,0.00000000,0.00000000,0.00000000,6.529782,3,1
26.120000,BARO,0.07275283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.020339,1,1
26.140000,MAG,1.19033911,1.55780777,1.06860091,0.00000000,0.00000000,0.00000000,7.301486,3,1
26.140000,BARO,0.00245687,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000023,1,1
26.160000,MAG,1.02444056,-1.55108557,0.34484608,0.00000000,0.00000000,0.00000000,5.360481,3,1
26.160000,BARO,0.01311946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000662,1,1
26.180000,MAG,0.16309440,-0.55283269,-1.40515955,0.00000000,0.00000000,0.00000000,3.467713,3,1
26.180000,BARO,-0.17005913,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.111350,1,1
26.200000,GPS,-2.34664056,-0.28554090,0.04776004,-0.02559057,-0.30056180,-0.24328855,6.931547,6,1
26.200000,MAG,3.50491446,-1.87547933,0.97146004,0.00000000,0.00000000,0.00000000,25.031779,3,0
26.200000,BARO,0.12104271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.056257,1,1
26.220000,MAG,0.24903586,0.94680732,1.34225138,0.00000000,0.00000000,0.00000000,4.079112,3,1
26.220000,BARO,0.31318560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.376908,1,1
26.240000,MAG,-0.45469726,-1.48239498,0.14882509,0.00000000,0.00000000,0.00000000,3.529912,3,1
26.240000,BARO,-0.18282602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.128534,1,1
26.260000,MAG,0.20420979,-1.69457128,1.25659213,0.00000000,0.00000000,0.00000000,6.850690,3,1
26.260000,BARO,-0.04953073,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.009440,1,1
26.280000,MAG,2.60700447,-1.09569832,0.58239118,0.00000000,0.00000000,0.00000000,12.490074,3,1
26.280000,BARO,0.74164963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.117807,1,1
26.300000,GPS,-0.13546598,-1.65945291,0.67418226,0.05559665,-0.17126661,-0.18926611,3.352268,6,1
26.300000,MAG,1.01375298,-0.32150366,0.82791189,0.00000000,0.00000000,0.00000000,2.792393,3,1
26.300000,BARO,0.24565105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.231700,1,1
26.320000,MAG,1.91291819,0.53036166,0.94455927,0.00000000,0.00000000,0.00000000,7.207821,3,1
26.320000,BARO,-0.60516100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.407232,1,1
26.340000,MAG,0.04071605,-0.39939950,-0.53724460,0.00000000,0.00000000,0.00000000,0.664934,3,1
26.340000,BARO,0.24706534,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.234723,1,1
26.360000,MAG,0.92038892,-1.66526780,0.84161961,0.00000000,0.00000000,0.00000000,6.578637,3,1
26.360000,BARO,-0.27814967,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.297698,1,1
26.380000,MAG,-0.08977985,-0.45926119,-1.08043748,0.00000000,0.00000000,0.00000000,2.095827,3,1
26.380000,BARO,-0.02145971,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.001773,1,1
26.400000,GPS,-0.87827653,-0.97394443,2.32237706,0.11881107,-0.12687018,-0.08760889,4.188424,6,1
26.400000,MAG,-1.37101912,-1.28174456,0.93540253,0.00000000,0.00000000,0.00000000,6.395430,3,1
26.400000,BARO,0.45556749,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.796873,1,1
26.420000,MAG,-0.09277314,-0.45442225,-0.37477522,0.00000000,0.00000000,0.00000000,0.520274,3,1
26.420000,BARO,0.69533577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.857839,1,1
26.440000,MAG,0.66995260,-0.17773657,1.45652071,0.00000000,0.00000000,0.00000000,4.055097,3,1
26.440000,BARO,0.27066857,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.281711,1,1
26.460000,MAG,0.19670963,1.34470387,1.02051459,0.00000000,0.00000000,0.00000000,4.243254,3,1
26.460000,BARO,-0.81272129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.541541,1,1
26.480000,MAG,1.30117017,-0.21906360,-0.35838856,0.00000000,0.00000000,0.00000000,2.742066,3,1
26.480000,BARO,-0.17406421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.116653,1,1
26.500000,GPS,1.59881019,-0.77382000,-1.50529038,-0.05270163,-0.01766139,0.45060391,8.541415,6,1
26.500000,MAG,1.17352903,-1.33278956,-1.27884601,0.00000000,0.00000000,0.00000000,6.893553,3,1
26.500000,BARO,0.80055102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.460715,1,1
26.520000,MAG,-0.63351018,0.10013823,2.03167290,0.00000000,0.00000000,0.00000000,6.818488,3,1
26.520000,BARO,0.27277964,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.285919,1,1
26.540000,MAG,1.74513121,-1.08513874,-0.97380359,0.00000000,0.00000000,0.00000000,7.504903,3,1
26.540000,BARO,0.89560408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.084326,1,1
26.560000,MAG,1.22376758,-0.17503556,0.88017794,0.00000000,0.00000000,0.00000000,3.538644,3,1
26.560000,BARO,-0.08248462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.026179,1,1
26.580000,MAG,0.92017408,0.26380896,1.25371623,0.00000000,0.00000000,0.00000000,3.834767,3,1
26.580000,BARO,-0.69410321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.854922,1,1
26.600000,GPS,-4.09458264,0.40434676,-1.52366065,-0.27388579,-0.24237911,0.02974813,11.993128,6,1
26.600000,MAG,-0.04484650,0.06392206,0.77710813,0.00000000,0.00000000,0.00000000,0.928858,3,1
26.600000,BARO,0.14040894,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.075695,1,1
26.620000,MAG,1.32346607,0.62348204,1.59664241,0.00000000,0.00000000,0.00000000,7.155360,3,1
26.620000,BARO,0.50306769,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.972445,1,1
26.640000,MAG,1.03941994,-1.19958312,0.79921081,0.00000000,0.00000000,0.00000000,4.814571,3,1
26.640000,BARO,-0.94244378,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.415333,1,1
26.660000,MAG,0.47799563,-1.75821654,0.84570949,0.00000000,0.00000000,0.00000000,6.075732,3,1
26.660000,BARO,0.91615322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.229571,1,1
26.680000,MAG,1.62236494,0.57675975,-0.84952284,0.00000000,0.00000000,0.00000000,5.395392,3,1
26.680000,BARO,0.16536661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.105286,1,1
26.700000,GPS,-1.58268010,-2.57100134,-2.55646671,-0.39369679,-0.31046703,0.35008907,17.053934,6,1
26.700000,MAG,0.88335723,-1.26418086,0.98367549,0.00000000,0.00000000,0.00000000,5.107107,3,1
26.700000,BARO,0.08780773,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.029603,1,1
26.720000,MAG,0.52774923,-1.67151504,1.80530925,0.00000000,0.00000000,0.00000000,9.712911,3,1
26.720000,BARO,-0.24547083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.231534,1,1
26.740000,MAG,0.18220439,0.23549963,1.06157965,0.00000000,0.00000000,0.00000000,1.864960,3,1
26.740000,BARO,0.63363274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.543836,1,1
26.760000,MAG,-0.01275547,0.59831720,0.15276975,0.00000000,0.00000000,0.00000000,0.555751,3,1
26.760000,BARO,-0.39087961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.587895,1,1
26.780000,MAG,0.67320907,-0.23655089,0.86805345,0.00000000,0.00000000,0.00000000,1.968806,3,1
26.780000,BARO,0.82998989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.652322,1,1
26.800000,GPS,-1.08164205,-0.12928328,0.59974524,-0.18427485,-0.12609073,-0.11147715,2.516243,6,1
26.800000,MAG,1.22346426,-0.15653626,-0.04443745,0.00000000,0.00000000,0.00000000,2.231527,3,1
26.800000,BARO,-0.30228750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.350853,1,1
26.820000,MAG,1.09920179,-0.89771362,1.27660353,0.00000000,0.00000000,0.00000000,5.639877,3,1
26.820000,BARO,-0.59427468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.357057,1,1
26.840000,MAG,-0.24759849,0.23695877,0.55055316,0.00000000,0.00000000,0.00000000,0.621947,3,1
26.840000,BARO,-1.27365765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.237960,1,1
26.860000,MAG,0.94558333,0.60892053,1.41177379,0.00000000,0.00000000,0.00000000,4.997538,3,1
26.860000,BARO,-0.07145428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.019646,1,1
26.880000,MAG,1.04771669,-0.97318992,1.45345342,0.00000000,0.00000000,0.00000000,6.447313,3,1
26.880000,BARO,0.08767584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.029598,1,1
26.900000,GPS,1.35287794,0.72442487,-0.77550146,0.07596733,0.11531835,-0.13705040,2.326194,6,1
26.900000,MAG,0.77680197,-0.33508362,1.91214255,0.00000000,0.00000000,0.00000000,6.825471,3,1
26.900000,BARO,0.16105636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.099596,1,1
26.920000,MAG,2.13160583,0.32291047,1.45043037,0.00000000,0.00000000,0.00000000,10.331034,3,1
26.920000,BARO,-0.37745118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.547455,1,1
26.940000,MAG,1.60483800,-0.65798218,2.00062062,0.00000000,0.00000000,0.00000000,10.925711,3,1
26.940000,BARO,0.53172103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.087201,1,1
26.960000,MAG,-0.35520209,-2.05389364,1.93798050,0.00000000,0.00000000,0.00000000,12.162486,3,1
26.960000,BARO,0.27947919,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.300561,1,1
26.980000,MAG,1.08199748,-0.31846746,0.48364138,0.00000000,0.00000000,0.00000000,2.298819,3,1
26.980000,BARO,-1.13984794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.002627,1,1
27.000000,GPS,-4.38781729,-0.74100720,1.31576615,-0.29146163,-0.07181720,0.20630960,12.656750,6,1
27.000000,MAG,0.84604194,0.52559584,3.18729958,0.00000000,0.00000000,0.00000000,17.230093,3,0
27.000000,BARO,-0.68475605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.800381,1,1
27.020000,MAG,0.22053083,-1.77835251,1.55496113,0.00000000,0.00000000,0.00000000,8.463300,3,1
27.020000,BARO,0.06726011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.017384,1,1
27.040000,MAG,1.32587282,-0.88819097,-0.53261761,0.00000000,0.00000000,0.00000000,4.103393,3,1
27.040000,BARO,0.18544600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.132248,1,1
27.060000,MAG,2.85913664,-0.76084285,2.87054241,0.00000000,0.00000000,0.00000000,26.402686,3,0
27.060000,BARO,1.41981921,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.757315,1,1
27.080000,MAG,1.90286068,-0.53397056,1.07359202,0.00000000,0.00000000,0.00000000,7.743553,3,1
27.080000,BARO,0.28131932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.304731,1,1
27.100000,GPS,-3.64056601,1.80275674,0.73387107,-0.17819189,-0.50309768,-0.16298152,16.804118,6,1
27.100000,MAG,1.19686383,0.44800973,1.65047821,0.00000000,0.00000000,0.00000000,6.744365,3,1
27.100000,BARO,-0.05091143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.009953,1,1
27.120000,MAG,1.61963909,0.29404654,1.44093432,0.00000000,0.00000000,0.00000000,7.388584,3,1
27.120000,BARO,0.53625147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.105066,1,1
27.140000,MAG,-0.20526738,-2.42168539,-0.59899865,0.00000000,0.00000000,0.00000000,9.108330,3,1
27.140000,BARO,0.53148353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.086299,1,1
